HbO,1,1	HbR,1,1	HbT,1,1	HbO,1,2	HbR,1,2	HbT,1,2	HbO,1,3	HbR,1,3	HbT,1,3	HbO,2,2	HbR,2,2	HbT,2,2	HbO,2,4	HbR,2,4	HbT,2,4	HbO,3,1	HbR,3,1	HbT,3,1	HbO,3,3	HbR,3,3	HbT,3,3	HbO,4,2	HbR,4,2	HbT,4,2	HbO,4,3	HbR,4,3	HbT,4,3	HbO,4,4	HbR,4,4	HbT,4,4	HbO,5,5	HbR,5,5	HbT,5,5	HbO,5,6	HbR,5,6	HbT,5,6	HbO,5,7	HbR,5,7	HbT,5,7	HbO,6,6	HbR,6,6	HbT,6,6	HbO,6,8	HbR,6,8	HbT,6,8	HbO,7,5	HbR,7,5	HbT,7,5	HbO,7,7	HbR,7,7	HbT,7,7	HbO,8,6	HbR,8,6	HbT,8,6	HbO,8,7	HbR,8,7	HbT,8,7	HbO,8,8	HbR,8,8	HbT,8,8	
-2.4856e-07	-1.1805e-06	-1.4291e-06	-6.4013e-08	-2.2503e-07	-2.8905e-07	-8.4621e-07	-1.1017e-06	-1.948e-06	1.5157e-07	-8.6272e-07	-7.1114e-07	6.0308e-09	-1.2052e-07	-1.1449e-07	1.5816e-06	-6.0957e-07	9.7206e-07	6.6601e-07	-3.0867e-07	3.5734e-07	2.1368e-06	-9.5168e-08	2.0417e-06	-2.3543e-07	-8.4184e-07	-1.0773e-06	-3.8157e-07	-6.8989e-07	-1.0715e-06	2.521e-07	-6.4197e-07	-3.8987e-07	6.9433e-07	-4.4967e-07	2.4467e-07	6.5609e-07	-9.6411e-07	-3.0802e-07	-9.9147e-07	-4.5841e-07	-1.4499e-06	-5.2838e-07	-1.397e-07	-6.6808e-07	5.8196e-07	-6.3137e-07	-4.9403e-08	2.741e-07	-6.3797e-07	-3.6387e-07	1.0395e-06	-1.2549e-06	-2.1544e-07	5.8187e-07	-1.053e-06	-4.7114e-07	6.6041e-07	-9.851e-07	-3.247e-07
-2.4397e-07	-1.1817e-06	-1.4257e-06	-6.2204e-08	-2.2564e-07	-2.8784e-07	-8.4519e-07	-1.1033e-06	-1.9485e-06	1.5039e-07	-8.6363e-07	-7.1323e-07	8.5071e-09	-1.2123e-07	-1.1273e-07	1.587e-06	-6.1151e-07	9.7549e-07	6.6577e-07	-3.1102e-07	3.5475e-07	2.1368e-06	-9.5717e-08	2.041e-06	-2.3775e-07	-8.4321e-07	-1.081e-06	-3.7975e-07	-6.9144e-07	-1.0712e-06	2.5211e-07	-6.4186e-07	-3.8975e-07	6.9186e-07	-4.4962e-07	2.4224e-07	6.5397e-07	-9.6482e-07	-3.1085e-07	-9.9322e-07	-4.5946e-07	-1.4527e-06	-5.2882e-07	-1.4099e-07	-6.698e-07	5.8501e-07	-6.333e-07	-4.8288e-08	2.7489e-07	-6.393e-07	-3.6441e-07	1.039e-06	-1.2565e-06	-2.1753e-07	5.8148e-07	-1.0541e-06	-4.7264e-07	6.6189e-07	-9.8759e-07	-3.257e-07
-2.3944e-07	-1.1829e-06	-1.4224e-06	-6.0444e-08	-2.2624e-07	-2.8668e-07	-8.4426e-07	-1.1049e-06	-1.9491e-06	1.4913e-07	-8.6454e-07	-7.1541e-07	1.0981e-08	-1.2193e-07	-1.1095e-07	1.5923e-06	-6.1344e-07	9.789e-07	6.6548e-07	-3.1338e-07	3.521e-07	2.1367e-06	-9.6245e-08	2.0404e-06	-2.4018e-07	-8.4458e-07	-1.0848e-06	-3.78e-07	-6.93e-07	-1.071e-06	2.5208e-07	-6.4173e-07	-3.8965e-07	6.8934e-07	-4.4957e-07	2.3976e-07	6.518e-07	-9.6552e-07	-3.1372e-07	-9.9504e-07	-4.6051e-07	-1.4555e-06	-5.2925e-07	-1.4226e-07	-6.7152e-07	5.8801e-07	-6.3524e-07	-4.7231e-08	2.7567e-07	-6.4063e-07	-3.6497e-07	1.0384e-06	-1.258e-06	-2.1966e-07	5.8107e-07	-1.0552e-06	-4.7415e-07	6.6334e-07	-9.9006e-07	-3.2671e-07
-2.3498e-07	-1.1842e-06	-1.4191e-06	-5.8733e-08	-2.2684e-07	-2.8557e-07	-8.434e-07	-1.1065e-06	-1.9499e-06	1.478e-07	-8.6546e-07	-7.1766e-07	1.3453e-08	-1.2262e-07	-1.0916e-07	1.5976e-06	-6.1537e-07	9.8227e-07	6.6514e-07	-3.1574e-07	3.494e-07	2.1366e-06	-9.6753e-08	2.0398e-06	-2.4271e-07	-8.4597e-07	-1.0887e-06	-3.7631e-07	-6.9455e-07	-1.0709e-06	2.5201e-07	-6.416e-07	-3.8959e-07	6.8676e-07	-4.4952e-07	2.3724e-07	6.4958e-07	-9.6621e-07	-3.1663e-07	-9.9691e-07	-4.6157e-07	-1.4585e-06	-5.2969e-07	-1.4353e-07	-6.7321e-07	5.9095e-07	-6.3718e-07	-4.6229e-08	2.7642e-07	-6.4197e-07	-3.6554e-07	1.0378e-06	-1.2596e-06	-2.2183e-07	5.8065e-07	-1.0563e-06	-4.7568e-07	6.6477e-07	-9.9251e-07	-3.2774e-07
-2.3058e-07	-1.1854e-06	-1.416e-06	-5.7071e-08	-2.2743e-07	-2.845e-07	-8.4262e-07	-1.1081e-06	-1.9507e-06	1.4639e-07	-8.6639e-07	-7.1999e-07	1.5923e-08	-1.2328e-07	-1.0736e-07	1.6029e-06	-6.1731e-07	9.8563e-07	6.6476e-07	-3.1812e-07	3.4664e-07	2.1365e-06	-9.724e-08	2.0392e-06	-2.4535e-07	-8.4736e-07	-1.0927e-06	-3.7468e-07	-6.961e-07	-1.0708e-06	2.519e-07	-6.4146e-07	-3.8956e-07	6.8412e-07	-4.4946e-07	2.3466e-07	6.4731e-07	-9.6689e-07	-3.1957e-07	-9.9885e-07	-4.6262e-07	-1.4615e-06	-5.3012e-07	-1.4478e-07	-6.749e-07	5.9383e-07	-6.3912e-07	-4.5282e-08	2.7717e-07	-6.433e-07	-3.6613e-07	1.0371e-06	-1.2612e-06	-2.2404e-07	5.8022e-07	-1.0574e-06	-4.7721e-07	6.6616e-07	-9.9495e-07	-3.2879e-07
-2.2625e-07	-1.1867e-06	-1.413e-06	-5.5459e-08	-2.2802e-07	-2.8348e-07	-8.4192e-07	-1.1097e-06	-1.9516e-06	1.4492e-07	-8.6732e-07	-7.2241e-07	1.839e-08	-1.2393e-07	-1.0554e-07	1.6082e-06	-6.1925e-07	9.8895e-07	6.6433e-07	-3.2051e-07	3.4382e-07	2.1363e-06	-9.7707e-08	2.0386e-06	-2.4809e-07	-8.4876e-07	-1.0969e-06	-3.7311e-07	-6.9765e-07	-1.0708e-06	2.5175e-07	-6.4131e-07	-3.8957e-07	6.8143e-07	-4.494e-07	2.3203e-07	6.4499e-07	-9.6756e-07	-3.2256e-07	-1.0009e-06	-4.6366e-07	-1.4645e-06	-5.3056e-07	-1.4601e-07	-6.7657e-07	5.9667e-07	-6.4106e-07	-4.4391e-08	2.7789e-07	-6.4463e-07	-3.6674e-07	1.0364e-06	-1.2627e-06	-2.2628e-07	5.7977e-07	-1.0585e-06	-4.7875e-07	6.6752e-07	-9.9737e-07	-3.2986e-07
-2.2198e-07	-1.188e-06	-1.41e-06	-5.3895e-08	-2.2861e-07	-2.825e-07	-8.413e-07	-1.1113e-06	-1.9526e-06	1.4337e-07	-8.6826e-07	-7.2489e-07	2.0853e-08	-1.2456e-07	-1.0371e-07	1.6134e-06	-6.2118e-07	9.9225e-07	6.6385e-07	-3.2291e-07	3.4095e-07	2.1362e-06	-9.8153e-08	2.0381e-06	-2.5094e-07	-8.5017e-07	-1.1011e-06	-3.7161e-07	-6.9919e-07	-1.0708e-06	2.5156e-07	-6.4115e-07	-3.896e-07	6.7869e-07	-4.4933e-07	2.2936e-07	6.4263e-07	-9.6822e-07	-3.2559e-07	-1.0029e-06	-4.6471e-07	-1.4676e-06	-5.3099e-07	-1.4724e-07	-6.7823e-07	5.9945e-07	-6.43e-07	-4.3554e-08	2.786e-07	-6.4597e-07	-3.6737e-07	1.0357e-06	-1.2643e-06	-2.2857e-07	5.7931e-07	-1.0596e-06	-4.8031e-07	6.6885e-07	-9.9978e-07	-3.3094e-07
-2.1778e-07	-1.1893e-06	-1.4071e-06	-5.238e-08	-2.2919e-07	-2.8157e-07	-8.4075e-07	-1.1129e-06	-1.9536e-06	1.4174e-07	-8.692e-07	-7.2746e-07	2.3314e-08	-1.2518e-07	-1.0186e-07	1.6186e-06	-6.2312e-07	9.9553e-07	6.6333e-07	-3.2531e-07	3.3802e-07	2.1361e-06	-9.8578e-08	2.0375e-06	-2.5388e-07	-8.5158e-07	-1.1055e-06	-3.7016e-07	-7.0073e-07	-1.0709e-06	2.5133e-07	-6.4099e-07	-3.8966e-07	6.7589e-07	-4.4926e-07	2.2663e-07	6.4021e-07	-9.6887e-07	-3.2866e-07	-1.005e-06	-4.6576e-07	-1.4708e-06	-5.3142e-07	-1.4845e-07	-6.7987e-07	6.0217e-07	-6.4494e-07	-4.2771e-08	2.7929e-07	-6.473e-07	-3.6801e-07	1.035e-06	-1.2659e-06	-2.3089e-07	5.7883e-07	-1.0607e-06	-4.8187e-07	6.7015e-07	-1.0022e-06	-3.3203e-07
-2.1364e-07	-1.1907e-06	-1.4043e-06	-5.0913e-08	-2.2976e-07	-2.8067e-07	-8.4028e-07	-1.1145e-06	-1.9548e-06	1.4005e-07	-8.7015e-07	-7.301e-07	2.5771e-08	-1.2578e-07	-1e-07	1.6238e-06	-6.2506e-07	9.9877e-07	6.6276e-07	-3.2773e-07	3.3504e-07	2.1359e-06	-9.8983e-08	2.037e-06	-2.5693e-07	-8.53e-07	-1.1099e-06	-3.6878e-07	-7.0226e-07	-1.071e-06	2.5106e-07	-6.4081e-07	-3.8976e-07	6.7304e-07	-4.4918e-07	2.2386e-07	6.3775e-07	-9.6951e-07	-3.3176e-07	-1.0072e-06	-4.668e-07	-1.474e-06	-5.3185e-07	-1.4965e-07	-6.815e-07	6.0485e-07	-6.4689e-07	-4.2042e-08	2.7997e-07	-6.4864e-07	-3.6867e-07	1.0342e-06	-1.2674e-06	-2.3325e-07	5.7835e-07	-1.0618e-06	-4.8344e-07	6.7141e-07	-1.0046e-06	-3.3314e-07
-2.0956e-07	-1.1921e-06	-1.4016e-06	-4.9495e-08	-2.3033e-07	-2.7983e-07	-8.3988e-07	-1.1162e-06	-1.956e-06	1.3829e-07	-8.711e-07	-7.3281e-07	2.8225e-08	-1.2636e-07	-9.8132e-08	1.629e-06	-6.27e-07	1.002e-06	6.6215e-07	-3.3015e-07	3.32e-07	2.1358e-06	-9.9367e-08	2.0364e-06	-2.6008e-07	-8.5443e-07	-1.1145e-06	-3.6746e-07	-7.0379e-07	-1.0712e-06	2.5075e-07	-6.4063e-07	-3.8988e-07	6.7014e-07	-4.491e-07	2.2104e-07	6.3524e-07	-9.7014e-07	-3.349e-07	-1.0095e-06	-4.6784e-07	-1.4773e-06	-5.3228e-07	-1.5084e-07	-6.8311e-07	6.0747e-07	-6.4883e-07	-4.1365e-08	2.8063e-07	-6.4998e-07	-3.6934e-07	1.0334e-06	-1.269e-06	-2.3565e-07	5.7785e-07	-1.0629e-06	-4.8502e-07	6.7265e-07	-1.0069e-06	-3.3427e-07
-2.0554e-07	-1.1934e-06	-1.399e-06	-4.8125e-08	-2.3089e-07	-2.7902e-07	-8.3956e-07	-1.1178e-06	-1.9574e-06	1.3645e-07	-8.7205e-07	-7.356e-07	3.0675e-08	-1.2692e-07	-9.6248e-08	1.6341e-06	-6.2893e-07	1.0052e-06	6.6149e-07	-3.3258e-07	3.2891e-07	2.1356e-06	-9.9731e-08	2.0359e-06	-2.6333e-07	-8.5587e-07	-1.1192e-06	-3.662e-07	-7.0531e-07	-1.0715e-06	2.5041e-07	-6.4044e-07	-3.9003e-07	6.6719e-07	-4.4902e-07	2.1817e-07	6.3268e-07	-9.7076e-07	-3.3809e-07	-1.0118e-06	-4.6888e-07	-1.4806e-06	-5.327e-07	-1.5201e-07	-6.8471e-07	6.1004e-07	-6.5078e-07	-4.0741e-08	2.8128e-07	-6.5131e-07	-3.7003e-07	1.0325e-06	-1.2706e-06	-2.3809e-07	5.7734e-07	-1.0639e-06	-4.866e-07	6.7386e-07	-1.0093e-06	-3.3541e-07
-2.0159e-07	-1.1948e-06	-1.3964e-06	-4.6804e-08	-2.3145e-07	-2.7826e-07	-8.3931e-07	-1.1195e-06	-1.9588e-06	1.3455e-07	-8.7301e-07	-7.3846e-07	3.3121e-08	-1.2747e-07	-9.4351e-08	1.6392e-06	-6.3087e-07	1.0084e-06	6.6079e-07	-3.3502e-07	3.2577e-07	2.1355e-06	-1.0007e-07	2.0354e-06	-2.6667e-07	-8.5731e-07	-1.124e-06	-3.6499e-07	-7.0683e-07	-1.0718e-06	2.5002e-07	-6.4023e-07	-3.9021e-07	6.6418e-07	-4.4892e-07	2.1525e-07	6.3007e-07	-9.7137e-07	-3.413e-07	-1.0141e-06	-4.6991e-07	-1.484e-06	-5.3313e-07	-1.5317e-07	-6.863e-07	6.1255e-07	-6.5272e-07	-4.0168e-08	2.8191e-07	-6.5264e-07	-3.7073e-07	1.0316e-06	-1.2722e-06	-2.4056e-07	5.7681e-07	-1.065e-06	-4.882e-07	6.7503e-07	-1.0116e-06	-3.3656e-07
-1.977e-07	-1.1962e-06	-1.3939e-06	-4.5531e-08	-2.3201e-07	-2.7754e-07	-8.3913e-07	-1.1211e-06	-1.9602e-06	1.3258e-07	-8.7397e-07	-7.4139e-07	3.5563e-08	-1.28e-07	-9.2441e-08	1.6443e-06	-6.3281e-07	1.0115e-06	6.6004e-07	-3.3747e-07	3.2258e-07	2.1353e-06	-1.004e-07	2.0349e-06	-2.7011e-07	-8.5875e-07	-1.1289e-06	-3.6385e-07	-7.0835e-07	-1.0722e-06	2.496e-07	-6.4002e-07	-3.9042e-07	6.6112e-07	-4.4883e-07	2.1229e-07	6.2741e-07	-9.7198e-07	-3.4456e-07	-1.0166e-06	-4.7094e-07	-1.4875e-06	-5.3355e-07	-1.5432e-07	-6.8787e-07	6.1502e-07	-6.5466e-07	-3.9646e-08	2.8252e-07	-6.5398e-07	-3.7145e-07	1.0307e-06	-1.2738e-06	-2.4307e-07	5.7628e-07	-1.0661e-06	-4.8979e-07	6.7618e-07	-1.0139e-06	-3.3773e-07
-1.9387e-07	-1.1977e-06	-1.3915e-06	-4.4305e-08	-2.3255e-07	-2.7686e-07	-8.3902e-07	-1.1228e-06	-1.9618e-06	1.3054e-07	-8.7493e-07	-7.4439e-07	3.8e-08	-1.2852e-07	-9.052e-08	1.6494e-06	-6.3474e-07	1.0146e-06	6.5925e-07	-3.3992e-07	3.1933e-07	2.1351e-06	-1.007e-07	2.0344e-06	-2.7365e-07	-8.6021e-07	-1.1339e-06	-3.6277e-07	-7.0985e-07	-1.0726e-06	2.4915e-07	-6.3981e-07	-3.9066e-07	6.5801e-07	-4.4873e-07	2.0928e-07	6.2471e-07	-9.7257e-07	-3.4786e-07	-1.019e-06	-4.7197e-07	-1.491e-06	-5.3397e-07	-1.5545e-07	-6.8942e-07	6.1743e-07	-6.5661e-07	-3.9175e-08	2.8312e-07	-6.5531e-07	-3.7218e-07	1.0297e-06	-1.2753e-06	-2.4562e-07	5.7573e-07	-1.0671e-06	-4.914e-07	6.773e-07	-1.0162e-06	-3.3891e-07
-1.901e-07	-1.1991e-06	-1.3892e-06	-4.3127e-08	-2.331e-07	-2.7622e-07	-8.3898e-07	-1.1245e-06	-1.9634e-06	1.2844e-07	-8.759e-07	-7.4746e-07	4.0433e-08	-1.2902e-07	-8.8587e-08	1.6544e-06	-6.3668e-07	1.0177e-06	6.5842e-07	-3.4238e-07	3.1603e-07	2.1349e-06	-1.0098e-07	2.0339e-06	-2.7728e-07	-8.6166e-07	-1.1389e-06	-3.6174e-07	-7.1136e-07	-1.0731e-06	2.4865e-07	-6.3958e-07	-3.9092e-07	6.5485e-07	-4.4862e-07	2.0623e-07	6.2196e-07	-9.7315e-07	-3.5119e-07	-1.0216e-06	-4.7299e-07	-1.4946e-06	-5.3439e-07	-1.5657e-07	-6.9096e-07	6.1979e-07	-6.5855e-07	-3.8754e-08	2.8371e-07	-6.5664e-07	-3.7293e-07	1.0287e-06	-1.2769e-06	-2.482e-07	5.7517e-07	-1.0682e-06	-4.9301e-07	6.7838e-07	-1.0185e-06	-3.4011e-07
-1.864e-07	-1.2006e-06	-1.387e-06	-4.1997e-08	-2.3363e-07	-2.7563e-07	-8.3902e-07	-1.1261e-06	-1.9652e-06	1.2627e-07	-8.7686e-07	-7.506e-07	4.2861e-08	-1.295e-07	-8.6643e-08	1.6594e-06	-6.3861e-07	1.0208e-06	6.5753e-07	-3.4485e-07	3.1269e-07	2.1347e-06	-1.0124e-07	2.0335e-06	-2.81e-07	-8.6312e-07	-1.1441e-06	-3.6078e-07	-7.1286e-07	-1.0736e-06	2.4813e-07	-6.3934e-07	-3.9122e-07	6.5163e-07	-4.4851e-07	2.0312e-07	6.1916e-07	-9.7372e-07	-3.5455e-07	-1.0242e-06	-4.7401e-07	-1.4982e-06	-5.3481e-07	-1.5767e-07	-6.9248e-07	6.221e-07	-6.6049e-07	-3.8382e-08	2.8428e-07	-6.5796e-07	-3.7368e-07	1.0277e-06	-1.2785e-06	-2.5081e-07	5.746e-07	-1.0692e-06	-4.9462e-07	6.7944e-07	-1.0208e-06	-3.4132e-07
-1.8275e-07	-1.2021e-06	-1.3848e-06	-4.0914e-08	-2.3416e-07	-2.7507e-07	-8.3912e-07	-1.1278e-06	-1.9669e-06	1.2403e-07	-8.7783e-07	-7.538e-07	4.5284e-08	-1.2997e-07	-8.4688e-08	1.6643e-06	-6.4054e-07	1.0238e-06	6.5661e-07	-3.4732e-07	3.0929e-07	2.1345e-06	-1.0148e-07	2.033e-06	-2.8481e-07	-8.6458e-07	-1.1494e-06	-3.5987e-07	-7.1435e-07	-1.0742e-06	2.4756e-07	-6.391e-07	-3.9153e-07	6.4837e-07	-4.484e-07	1.9998e-07	6.1632e-07	-9.7428e-07	-3.5796e-07	-1.0268e-06	-4.7503e-07	-1.5019e-06	-5.3523e-07	-1.5876e-07	-6.9399e-07	6.2437e-07	-6.6243e-07	-3.8059e-08	2.8483e-07	-6.5929e-07	-3.7445e-07	1.0266e-06	-1.2801e-06	-2.5346e-07	5.7402e-07	-1.0703e-06	-4.9624e-07	6.8046e-07	-1.023e-06	-3.4254e-07
-1.7916e-07	-1.2035e-06	-1.3827e-06	-3.9879e-08	-2.3468e-07	-2.7456e-07	-8.3929e-07	-1.1295e-06	-1.9688e-06	1.2173e-07	-8.788e-07	-7.5707e-07	4.7701e-08	-1.3042e-07	-8.2721e-08	1.6693e-06	-6.4247e-07	1.0268e-06	6.5564e-07	-3.498e-07	3.0584e-07	2.1343e-06	-1.0171e-07	2.0326e-06	-2.8872e-07	-8.6605e-07	-1.1548e-06	-3.5902e-07	-7.1583e-07	-1.0749e-06	2.4696e-07	-6.3884e-07	-3.9188e-07	6.4506e-07	-4.4827e-07	1.9678e-07	6.1343e-07	-9.7483e-07	-3.614e-07	-1.0295e-06	-4.7604e-07	-1.5056e-06	-5.3564e-07	-1.5984e-07	-6.9548e-07	6.2658e-07	-6.6436e-07	-3.7785e-08	2.8537e-07	-6.6061e-07	-3.7524e-07	1.0255e-06	-1.2817e-06	-2.5614e-07	5.7343e-07	-1.0713e-06	-4.9786e-07	6.8146e-07	-1.0252e-06	-3.4377e-07
-1.7563e-07	-1.205e-06	-1.3807e-06	-3.889e-08	-2.3519e-07	-2.7408e-07	-8.3953e-07	-1.1312e-06	-1.9707e-06	1.1937e-07	-8.7978e-07	-7.6041e-07	5.0113e-08	-1.3086e-07	-8.0744e-08	1.6742e-06	-6.444e-07	1.0298e-06	6.5463e-07	-3.5228e-07	3.0234e-07	2.134e-06	-1.0191e-07	2.0321e-06	-2.9271e-07	-8.6752e-07	-1.1602e-06	-3.5823e-07	-7.1731e-07	-1.0755e-06	2.4633e-07	-6.3858e-07	-3.9225e-07	6.417e-07	-4.4815e-07	1.9355e-07	6.1049e-07	-9.7537e-07	-3.6487e-07	-1.0323e-06	-4.7705e-07	-1.5093e-06	-5.3606e-07	-1.609e-07	-6.9696e-07	6.2874e-07	-6.663e-07	-3.7558e-08	2.859e-07	-6.6193e-07	-3.7603e-07	1.0244e-06	-1.2833e-06	-2.5886e-07	5.7283e-07	-1.0723e-06	-4.9948e-07	6.8242e-07	-1.0274e-06	-3.4502e-07
-1.7216e-07	-1.2066e-06	-1.3787e-06	-3.7948e-08	-2.357e-07	-2.7365e-07	-8.3983e-07	-1.1329e-06	-1.9727e-06	1.1694e-07	-8.8075e-07	-7.6381e-07	5.252e-08	-1.3128e-07	-7.8756e-08	1.6791e-06	-6.4632e-07	1.0328e-06	6.5357e-07	-3.5477e-07	2.988e-07	2.1338e-06	-1.0209e-07	2.0317e-06	-2.968e-07	-8.6899e-07	-1.1658e-06	-3.5749e-07	-7.1878e-07	-1.0763e-06	2.4566e-07	-6.3831e-07	-3.9265e-07	6.3829e-07	-4.4802e-07	1.9027e-07	6.0751e-07	-9.759e-07	-3.6839e-07	-1.0351e-06	-4.7806e-07	-1.5132e-06	-5.3647e-07	-1.6195e-07	-6.9842e-07	6.3085e-07	-6.6823e-07	-3.7377e-08	2.8641e-07	-6.6324e-07	-3.7684e-07	1.0233e-06	-1.2849e-06	-2.6161e-07	5.7222e-07	-1.0733e-06	-5.0111e-07	6.8336e-07	-1.0296e-06	-3.4627e-07
-1.6875e-07	-1.2081e-06	-1.3768e-06	-3.7053e-08	-2.362e-07	-2.7325e-07	-8.4021e-07	-1.1346e-06	-1.9748e-06	1.1445e-07	-8.8172e-07	-7.6728e-07	5.492e-08	-1.3168e-07	-7.6759e-08	1.6839e-06	-6.4824e-07	1.0357e-06	6.5247e-07	-3.5727e-07	2.952e-07	2.1335e-06	-1.0225e-07	2.0313e-06	-3.0097e-07	-8.7046e-07	-1.1714e-06	-3.5681e-07	-7.2025e-07	-1.0771e-06	2.4496e-07	-6.3803e-07	-3.9307e-07	6.3483e-07	-4.4788e-07	1.8694e-07	6.0448e-07	-9.7642e-07	-3.7193e-07	-1.038e-06	-4.7906e-07	-1.517e-06	-5.3688e-07	-1.6299e-07	-6.9987e-07	6.3291e-07	-6.7016e-07	-3.7244e-08	2.869e-07	-6.6456e-07	-3.7765e-07	1.0221e-06	-1.2864e-06	-2.6439e-07	5.716e-07	-1.0743e-06	-5.0274e-07	6.8426e-07	-1.0318e-06	-3.4754e-07
-1.654e-07	-1.2096e-06	-1.375e-06	-3.6205e-08	-2.3669e-07	-2.729e-07	-8.4064e-07	-1.1363e-06	-1.977e-06	1.1189e-07	-8.827e-07	-7.708e-07	5.7315e-08	-1.3207e-07	-7.4751e-08	1.6887e-06	-6.5016e-07	1.0386e-06	6.5133e-07	-3.5977e-07	2.9156e-07	2.1332e-06	-1.0239e-07	2.0309e-06	-3.0523e-07	-8.7193e-07	-1.1772e-06	-3.5619e-07	-7.2171e-07	-1.0779e-06	2.4422e-07	-6.3774e-07	-3.9352e-07	6.3132e-07	-4.4774e-07	1.8357e-07	6.0141e-07	-9.7692e-07	-3.7551e-07	-1.0409e-06	-4.8005e-07	-1.5209e-06	-5.3728e-07	-1.6401e-07	-7.0129e-07	6.3493e-07	-6.7208e-07	-3.7156e-08	2.8739e-07	-6.6587e-07	-3.7848e-07	1.0208e-06	-1.288e-06	-2.6721e-07	5.7097e-07	-1.0753e-06	-5.0437e-07	6.8514e-07	-1.034e-06	-3.4882e-07
-1.6211e-07	-1.2112e-06	-1.3733e-06	-3.5403e-08	-2.3718e-07	-2.7258e-07	-8.4115e-07	-1.138e-06	-1.9792e-06	1.0928e-07	-8.8367e-07	-7.7439e-07	5.9703e-08	-1.3244e-07	-7.2734e-08	1.6935e-06	-6.5208e-07	1.0415e-06	6.5015e-07	-3.6227e-07	2.8788e-07	2.133e-06	-1.0251e-07	2.0304e-06	-3.0957e-07	-8.7341e-07	-1.183e-06	-3.5562e-07	-7.2316e-07	-1.0788e-06	2.4345e-07	-6.3744e-07	-3.9399e-07	6.2776e-07	-4.476e-07	1.8016e-07	5.9829e-07	-9.7742e-07	-3.7913e-07	-1.0439e-06	-4.8104e-07	-1.5249e-06	-5.3769e-07	-1.6502e-07	-7.0271e-07	6.3689e-07	-6.7401e-07	-3.7113e-08	2.8785e-07	-6.6717e-07	-3.7932e-07	1.0196e-06	-1.2896e-06	-2.7005e-07	5.7033e-07	-1.0763e-06	-5.06e-07	6.8599e-07	-1.0361e-06	-3.5011e-07
-1.5887e-07	-1.2127e-06	-1.3716e-06	-3.4647e-08	-2.3765e-07	-2.723e-07	-8.4171e-07	-1.1397e-06	-1.9814e-06	1.0661e-07	-8.8465e-07	-7.7804e-07	6.2085e-08	-1.3279e-07	-7.0707e-08	1.6983e-06	-6.5399e-07	1.0443e-06	6.4892e-07	-3.6478e-07	2.8414e-07	2.1327e-06	-1.0262e-07	2.03e-06	-3.14e-07	-8.7489e-07	-1.1889e-06	-3.5511e-07	-7.246e-07	-1.0797e-06	2.4264e-07	-6.3713e-07	-3.9449e-07	6.2416e-07	-4.4745e-07	1.7671e-07	5.9513e-07	-9.7791e-07	-3.8278e-07	-1.0469e-06	-4.8202e-07	-1.5289e-06	-5.3809e-07	-1.6601e-07	-7.041e-07	6.3881e-07	-6.7593e-07	-3.7115e-08	2.8831e-07	-6.6847e-07	-3.8016e-07	1.0183e-06	-1.2912e-06	-2.7293e-07	5.6968e-07	-1.0773e-06	-5.0764e-07	6.868e-07	-1.0382e-06	-3.5141e-07
-1.5569e-07	-1.2143e-06	-1.37e-06	-3.3937e-08	-2.3812e-07	-2.7206e-07	-8.4234e-07	-1.1414e-06	-1.9838e-06	1.0387e-07	-8.8562e-07	-7.8175e-07	6.446e-08	-1.3313e-07	-6.8671e-08	1.703e-06	-6.559e-07	1.0471e-06	6.4765e-07	-3.6729e-07	2.8036e-07	2.1323e-06	-1.027e-07	2.0297e-06	-3.185e-07	-8.7636e-07	-1.1949e-06	-3.5465e-07	-7.2603e-07	-1.0807e-06	2.4181e-07	-6.3682e-07	-3.9501e-07	6.2051e-07	-4.4729e-07	1.7322e-07	5.9192e-07	-9.7838e-07	-3.8646e-07	-1.05e-06	-4.83e-07	-1.533e-06	-5.3849e-07	-1.6699e-07	-7.0548e-07	6.4068e-07	-6.7784e-07	-3.7161e-08	2.8875e-07	-6.6977e-07	-3.8102e-07	1.0169e-06	-1.2928e-06	-2.7584e-07	5.6902e-07	-1.0783e-06	-5.0927e-07	6.8759e-07	-1.0403e-06	-3.5273e-07
-1.5256e-07	-1.2159e-06	-1.3684e-06	-3.3273e-08	-2.3858e-07	-2.7185e-07	-8.4303e-07	-1.1432e-06	-1.9862e-06	1.0108e-07	-8.8659e-07	-7.8551e-07	6.6828e-08	-1.3345e-07	-6.6627e-08	1.7077e-06	-6.578e-07	1.0499e-06	6.4634e-07	-3.698e-07	2.7654e-07	2.132e-06	-1.0276e-07	2.0293e-06	-3.2309e-07	-8.7784e-07	-1.2009e-06	-3.5425e-07	-7.2746e-07	-1.0817e-06	2.4094e-07	-6.3649e-07	-3.9555e-07	6.1681e-07	-4.4713e-07	1.6968e-07	5.8867e-07	-9.7885e-07	-3.9018e-07	-1.0531e-06	-4.8397e-07	-1.5371e-06	-5.3889e-07	-1.6795e-07	-7.0684e-07	6.425e-07	-6.7975e-07	-3.725e-08	2.8917e-07	-6.7106e-07	-3.8188e-07	1.0156e-06	-1.2944e-06	-2.7877e-07	5.6836e-07	-1.0793e-06	-5.109e-07	6.8835e-07	-1.0424e-06	-3.5405e-07
